Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-March-2018,524.90,525.35,517.00,518.30,521.135824850863770430,180372,1989,93998311.00,52855,29.30,8.35,-6.60
21-March-2018,520.60,532.00,516.00,525.35,528.346087451389547567,158145,2370,83555292.00,38726,24.49,16.00,4.75
20-March-2018,513.40,524.95,500.00,520.90,517.733552815653503945,214444,2964,111024854.00,32808,15.30,24.95,7.50
19-March-2018,521.15,530.00,517.20,520.25,521.924180146454362645,237207,2040,123804069.00,78845,33.24,12.80,-0.90
16-March-2018,532.90,533.00,520.80,523.45,527.627688460615551710,237543,2036,125334264.00,67892,28.58,12.20,-9.45
15-March-2018,531.10,539.00,528.00,528.95,534.103626776007589590,713609,2480,381141155.00,395899,55.48,11.00,-2.15
14-March-2018,527.20,537.00,522.90,535.55,530.085462634922412115,375123,4383,198847249.00,121476,32.38,14.10,8.35
13-March-2018,519.00,534.05,515.35,530.80,529.189746607539423999,285486,3280,151076264.00,31518,11.04,18.70,11.80
12-March-2018,506.05,521.40,506.00,519.20,511.959760285324105378,226269,2318,115840623.00,23535,10.40,15.40,13.15
9-March-2018,521.20,521.70,502.90,505.35,513.265665376636296359,164854,1934,84613898.00,27756,16.84,18.80,-15.85
8-March-2018,517.50,523.70,508.00,520.15,514.201739240661252393,457556,3204,235276091.00,239080,52.25,15.70,2.65
7-March-2018,513.45,523.95,507.55,512.80,512.058846192680295679,376354,3710,192715395.00,46357,12.32,16.40,-0.65
6-March-2018,525.60,530.40,511.00,516.80,524.496850982234935332,317083,3135,166309035.00,46647,14.71,19.40,-8.80
5-March-2018,524.80,529.00,520.25,523.65,525.666512523278441547,477910,2188,251221283.00,37664,7.88,8.75,-1.15
1-March-2018,525.45,534.80,522.25,526.10,528.467507827733234087,247198,2389,130636111.00,74816,30.27,12.55,0.65
28-February-2018,535.00,535.90,521.00,529.60,528.433116404125583242,229107,2969,121067726.00,38780,16.93,14.90,-5.40
27-February-2018,550.55,551.75,535.40,537.50,541.401209797572458729,201356,2061,109014382.00,53349,26.49,16.35,-13.05
26-February-2018,537.20,554.60,537.20,552.30,548.399014293531104471,254031,3339,139310350.00,37570,14.79,17.40,15.10
23-February-2018,525.00,538.40,525.00,536.55,534.626480281738566650,203593,2174,108846209.00,34028,16.71,13.40,11.55
22-February-2018,533.60,533.70,527.25,530.00,530.264030502216931490,173889,1521,92207082.00,48244,27.74,6.45,-3.60
21-February-2018,533.70,537.80,524.20,535.20,530.752199165573748017,218833,3085,116146096.00,41456,18.94,13.60,1.50
20-February-2018,542.00,547.50,529.60,531.70,540.409607423509652921,178029,2065,96208582.00,26346,14.80,17.90,-10.30
19-February-2018,537.75,542.85,527.10,539.45,534.456194652804822296,295295,3297,157822242.00,40780,13.81,15.75,1.70
16-February-2018,544.20,548.90,534.85,537.75,539.129103281060576434,255710,2945,137860703.00,40979,16.03,14.05,-6.45
15-February-2018,534.55,554.30,531.00,543.75,545.216414939328451913,751011,7037,409463525.00,179991,23.97,23.30,9.20
14-February-2018,563.20,565.00,540.50,543.95,547.136074326275896475,1142530,4801,625119379.00,724466,63.41,24.50,-19.25
12-February-2018,565.75,567.50,555.00,562.80,563.633479319883682953,254133,2302,143237867.00,74713,29.40,12.50,-2.95
9-February-2018,559.90,579.00,551.20,557.50,555.650430584235810322,372401,4104,206924776.00,55669,14.95,27.80,-2.40
8-February-2018,560.55,576.90,560.55,568.50,570.858604088751438434,444928,6337,253990977.00,161308,36.25,16.35,7.95
7-February-2018,589.30,598.80,554.50,558.70,565.768997871719801648,370252,5890,209477103.00,89189,24.09,44.30,-30.60
6-February-2018,544.05,576.45,534.50,564.10,549.980341709189602829,559306,6541,307607305.00,76916,13.75,41.95,20.05
5-February-2018,558.00,568.40,547.55,566.10,561.579188944565266144,1739018,2781,976596318.00,1514292,87.08,20.85,8.10
2-February-2018,581.10,585.00,561.75,564.95,576.481074832294900462,552756,3637,318653373.00,282543,51.12,23.25,-16.15
1-February-2018,592.00,609.00,585.95,590.20,598.421818750837484408,1111961,7523,665421724.00,484551,43.58,23.05,-1.80
